client_id,canonical_name,recorded_name,bucket,expected_alert,expected_tier,name_noise,pan_present,reason,linked_watchlist_id
C1410,Gaurav Bhattacharya,Gaurav Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1428,Meera Rao,Meera Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2323,Tanvi Bhatt,Tanvi Bhatt,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1915,Harsh Bhattacharya,Harsh Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2294,Sundara Textiles India Pvt Ltd,Sundara Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1342,Harsh Iyer,Harsh Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1700,Nikhil Bhardwaj,Nikhil Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1503,Siddharth Sethi,Siddharth Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2661,Satpura Capital Ltd,Satpura Capital Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1098,Seema Rustagi,Seema Rustagi,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-f8aa04f7f5286b57f5151903e63b482cff350c17
C1660,Nilgiri Ventures India Pvt Ltd,Nilgiri Ventures India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2036,Kaveri Chemicals Ltd,Kaveri Chemicals Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1092,Shri Subhas Bose,Shri Bose,B_FP_PAN_MISMATCH,0,NONE,drop_middle,0,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-48af428359c448a0d5d727702b4965c9fee830d3
C2996,Kaveri Exports LLP,Kaveri Exports LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2932,Aditya Bhardwaj,Aditya Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2033,Isha Bose,Isha Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2948,Sundara Holdings Ltd,Sundara Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2268,Neha Menon,Neha Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1701,Siddharth Chatterjee,Siddharth Chatterjee,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2209,Deepak Deshmukh,Deepak Deshmukh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2046,Imran Chatterjee,Imran Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1922,Kaveri Holdings Ltd,Kaveri Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2763,Arjun Deshmukh,Arjun Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1640,Satpura Enterprises India Pvt Ltd,Satpura Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1086,Shipra Banerjee,Shipra Banerjee,B_FP_PAN_MISMATCH,0,NONE,none,0,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-db13bf823125fe3e6f99699cc1ac1484f2332263
C2523,Meera Rao,Meera Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2320,Divya Malhotra,Divya Malhotra,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1462,Bhaskar Industries Ltd,Bhaskar Industries Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2162,Sanjay Ghosh,Sanjay Ghosh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2224,Sanjay Rao,Sanjay Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2888,Kavya Trivedi,Kavya Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1846,Zenith Textiles Pvt Ltd,Zenith Textiles Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1169,Shivaji Bandappa Kalge,Shivaji Bandappa Kalge,D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Indian National Congress) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q126367125
C2575,Preeti Sethi,Preeti Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1332,Chandra Holdings Pvt Ltd,Chandra Holdings Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2678,Aravali Holdings Pvt Ltd,Aravali Holdings Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1654,Manav Kulkarni,Manav Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2160,Rahul Deshmukh,Rahul Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2556,Kaveri Ventures Ltd,Kaveri Ventures Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1517,Aravali Logistics Ltd,Aravali Logistics Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1473,Vindhya Capital LLP,Vindhya Capital LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1203,Shri Mohan Lal Verma,Shri Mhan Lal Verma,E_TRUE_RCA,1,EDD_LITE,typo,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-ade517504feaf4310962bb5b530452bb413be0d1
C1395,Bhaskar Holdings India Pvt Ltd,Bhaskar Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1386,Divya Dutta,Divya Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1414,Zoya Bose,Zoya Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1048,3M Team Research Pvt. Ltd. (formerly known as 3M Team Security Services Pvt. Ltd.),3M Team Research Pvt. Ltd. (formerly known as 3M Team Security Services Pvt. Ltd.),A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment (corporate),in-nse-deb-43abb34e7b5810073563c671f8e909d57708d29f
C2772,Siddharth Bhatt,Siddharth Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1091,Tapas Mandal,Tapas Mandal,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-510831ba0c2ec378bf016e7abe4e3c345e7f8e3d
C1468,Sundara Chemicals LLP,Sundara Chemicals LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2306,Deepak Rao,Deepak Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1430,Aman Joshi,Aman Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1825,Zoya Ghosh,Zoya Ghosh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1388,Harsh Mehta,Harsh Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1463,Sundara Ventures LLP,Sundara Ventures LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2411,Zenith Capital India Pvt Ltd,Zenith Capital India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1643,Harsh Menon,Harsh Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2061,Aman Bhatt,Aman Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2816,Karan Bhardwaj,Karan Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2479,Deepak Joshi,Deepak Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1143,Rajiv Ranjan Singh,"Singh, Rajiv Ranjan",D_TRUE_PEP,1,EDD,reorder,1,"Sitting MP (Janata Dal (United)) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q7286245
C1602,Sneha Sengupta,Sneha Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2424,Farah Ghosh,Farah Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2757,Aravali Exports Ltd,Aravali Exports Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2903,Harsh Trivedi,Harsh Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1490,Vindhya Infra LLP,Vindhya Infra LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2613,Nikhil Kulkarni,Nikhil Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2002,Kaveri Holdings LLP,Kaveri Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2243,Kunal Chauhan,Kunal Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1173,Manickam Tagore B,Manickam Tagore B,D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Indian National Congress) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q6749490
C2100,Neha Deshmukh,Neha Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2529,Tanvi Kulkarni,Tanvi Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2279,Karan Chatterjee,Karan Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1582,Kavya Ghosh,Kavya Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1242,Javed Dawood Tailor,"Smt. Tailor, Javed Dawood",G_TRUE_UAPA,1,CRITICAL,reorder+honorific,1,Full-name match to a UAPA 4th-schedule designated individual (canonical: Javed Chikna),NK-a7DT9MYtww4MTFvYSXv5Fb
C1129,Kalyan Banerjee,kalyan banerjee,C_FP_PEP_COLLISION,0,NONE,case,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C2410,Siddharth Chatterjee,Siddharth Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1441,Aman Trivedi,Aman Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2488,Sanjay Kulkarni,Sanjay Kulkarni,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2726,Konark Chemicals Pvt Ltd,Konark Chemicals Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2311,Ananya Sengupta,Ananya Sengupta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2544,Ananya Bose,Ananya Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1391,Chandra Logistics LLP,Chandra Logistics LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2856,Zenith Industries Ltd,Zenith Industries Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2572,Kaveri Holdings Ltd,Kaveri Holdings Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1445,Konark Enterprises Ltd,Konark Enterprises Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1121,Ajay Kumar,Ajay Kumar,C_FP_PEP_COLLISION,0,NONE,none,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1266,Varun Menon,Varun Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2321,Vindhya Enterprises Pvt Ltd,Vindhya Enterprises Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2943,Kaveri Chemicals India Pvt Ltd,Kaveri Chemicals India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1767,Anjali Nair,Anjali Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2891,Tanvi Iyer,Tanvi Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2576,Kunal Dutta,Kunal Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1887,Zenith Exports India Pvt Ltd,Zenith Exports India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2468,Chandra Textiles Ltd,Chandra Textiles Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1318,Zoya Vaidya,Zoya Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2284,Farah Malhotra,Farah Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2636,Ananya Pillai,Ananya Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1777,Divya Bhardwaj,Divya Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1250,Kunal Bhattacharya,Kunal Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2574,Zoya Reddy,Zoya Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1726,Karan Sengupta,Karan Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2172,Zenith Holdings LLP,Zenith Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1372,Satpura Textiles India Pvt Ltd,Satpura Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1788,Pooja Vaidya,Pooja Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1679,Kunal Reddy,Kunal Reddy,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2862,Chandra Ventures LLP,Chandra Ventures LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1112,Mr. Mahesh Sharma,Mr. Mahesh Sharma,C_FP_PEP_COLLISION,0,NONE,none,0,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C2472,Siddharth Vaidya,Siddharth Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1854,Kaveri Holdings Pvt Ltd,Kaveri Holdings Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1962,Zenith Holdings Ltd,Zenith Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2071,Siddharth Chatterjee,Siddharth Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2471,Sneha Kulkarni,Sneha Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2057,Anantara Textiles India Pvt Ltd,Anantara Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1728,Anjali Bhardwaj,Anjali Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1277,Anantara Industries India Pvt Ltd,Anantara Industries India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2313,Meridian Capital Ltd,Meridian Capital Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2322,Pooja Vaidya,Pooja Vaidya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2998,Vikram Pillai,Vikram Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1426,Shreya Malhotra,Shreya Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1510,Rahul Nair,Rahul Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2188,Bhaskar Exports Pvt Ltd,Bhaskar Exports Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2905,Anantara Logistics Pvt Ltd,Anantara Logistics Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2204,Vikram Joshi,Vikram Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1389,Aman Mehta,Aman Mehta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1074,SULOCHANA DEVI AGARWAL,SULOCHANA DEVI AGARWAL,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-ffb6a7fb31df836cb4a985204bf64bf52fcba572
C2721,Deepak Chatterjee,Deepak Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2851,Harsh Pillai,Harsh Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1821,Nilgiri Chemicals LLP,Nilgiri Chemicals LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2201,Aravali Holdings India Pvt Ltd,Aravali Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1115,SANTOSH KUMAR,SANTOSH KUMAR,C_FP_PEP_COLLISION,0,NONE,none,0,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1197,Shrimati Hafija Umar Dalwai,Shri Shrimati Hafija Umar Dalwai,E_TRUE_RCA,1,EDD_LITE,honorific,0,Relative/close associate of a PEP (Sabha family graph),in-sansad-894c7f15acb91e5538e5bb015c41f89cff8d9a01
C1288,Harsh Chauhan,Harsh Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1944,Sundara Infra LLP,Sundara Infra LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2416,Anantara Logistics Ltd,Anantara Logistics Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2388,Pooja Dutta,Pooja Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2032,Farah Bhardwaj,Farah Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1494,Vikram Bose,Vikram Bose,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2360,Vindhya Chemicals LLP,Vindhya Chemicals LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2956,Shreya Chatterjee,Shreya Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1794,Konark Industries Ltd,Konark Industries Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1345,Konark Exports Pvt Ltd,Konark Exports Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2289,Ananya Nair,Ananya Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1214,Riyaz Bhatkal,Riyaz Bhatkal,F_FP_UAPA_ALIAS,0,NONE,none,1,Matches the bare UAPA alias 'Riyaz Bhatkal'. Single-token / common-name aliases must never trigger alone.,
C2187,Zenith Industries LLP,Zenith Industries LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1229,Wasi Chatterjee,Wasi Chatterjee,F_FP_UAPA_ALIAS,0,NONE,none,0,Matches the bare UAPA alias 'Wasi'. Single-token / common-name aliases must never trigger alone.,
C2485,Ananya Saxena,Ananya Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2010,Meridian Capital LLP,Meridian Capital LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1742,Anantara Chemicals LLP,Anantara Chemicals LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2123,Nilgiri Industries Pvt Ltd,Nilgiri Industries Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2396,Ritu Nair,Ritu Nair,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1947,Chandra Infra Pvt Ltd,Chandra Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1231,Khalid Saifullah,Khalid Saifullah,F_FP_UAPA_ALIAS,0,NONE,none,1,Matches the bare UAPA alias 'Khalid Saifullah'. Single-token / common-name aliases must never trigger alone.,
C2351,Deepak Joshi,Deepak Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1594,Priya Saxena,Priya Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2662,Farah Iyer,Farah Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2490,Meridian Textiles Ltd,Meridian Textiles Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1187,Shrimati R. Ammani,Shrimati R. Ammani,E_TRUE_RCA,1,EDD_LITE,none,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-c8666486541b7167022924057e6bdbebbf15e143
C2987,Aravali Chemicals Pvt Ltd,Aravali Chemicals Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1027,Romika,ROMIKA,A_TRUE_SANCTION,1,HIGH,case,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-05de44c0dc1248d9858c2f3940ac502f5b37ac3f
C2972,Manav Ghosh,Manav Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2802,Kavya Nair,Kavya Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1975,Chandra Ventures Ltd,Chandra Ventures Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2021,Arjun Dutta,Arjun Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1058,Pooja Goyal,Pooja Goyal,B_FP_PAN_MISMATCH,0,NONE,none,0,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-20ffca8bb33e4c55f4a74d978f9a246d50afaa9c
C1563,Ananya Deshmukh,Ananya Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2511,Sneha Mehta,Sneha Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2348,Divya Chatterjee,Divya Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2368,Meridian Logistics Pvt Ltd,Meridian Logistics Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1587,Farah Deshmukh,Farah Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1709,Konark Ventures Ltd,Konark Ventures Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2513,Zoya Sengupta,Zoya Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1160,"मंगराज, श्री मानस रंजन","रंजन, मंगराज, श्री मानस",D_TRUE_PEP,1,EDD,reorder,1,"Sitting MP (Biju Janata Dal) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q112265175
C1158,Aparajita Sarangi,A. SARANGI,D_TRUE_PEP,1,EDD,case+initials,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q63992296
C1656,Vindhya Chemicals LLP,Vindhya Chemicals LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2774,Chandra Ventures Ltd,Chandra Ventures Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1436,Farah Vaidya,Farah Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2936,Anjali Rao,Anjali Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1638,Sneha Kulkarni,Sneha Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2194,Divya Rao,Divya Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1120,JITENDRA SINGH,JITENDRA SINGH,C_FP_PEP_COLLISION,0,NONE,none,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C2786,Anjali Vaidya,Anjali Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1164,Jyotiraditya M. Scindia,Jyotiraditya M. Scindia,D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q16213761
C2387,Vindhya Chemicals India Pvt Ltd,Vindhya Chemicals India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1095,MR. MEHER H. MEHTA,M. M. H. MEHTA,B_FP_PAN_MISMATCH,0,NONE,initials,0,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-9a01692a0ac26b68a4ca954488c231204e568126
C1690,Arjun Malhotra,Arjun Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2831,Varun Malhotra,Varun Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2133,Imran Iyer,Imran Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1704,Gaurav Dutta,Gaurav Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1346,Sneha Pillai,Sneha Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2828,Anantara Textiles LLP,Anantara Textiles LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2580,Preeti Malhotra,Preeti Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1583,Meridian Holdings India Pvt Ltd,Meridian Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2042,Zenith Holdings India Pvt Ltd,Zenith Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2445,Rohan Malhotra,Rohan Malhotra,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1035,Mr. Avijit Kumar Ganguly,Mr. Avijit Kumar Ganguly,A_TRUE_SANCTION,1,HIGH,none,0,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-30eb453ccf9838620ee27bd3f7fd481871ac3ea2
C2771,Karan Bhardwaj,Karan Bhardwaj,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1110,Shri Mohammad Jiyaur Rahaman,Shri Mohammad Jiyaur Rahaman,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-383fd247e623ab7fc994c69ffa63f4e791f7bd21
C2758,Karan Pillai,Karan Pillai,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2179,Satpura Ventures Pvt Ltd,Satpura Ventures Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1406,Priya Trivedi,Priya Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2271,Nilgiri Ventures Pvt Ltd,Nilgiri Ventures Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2091,Vikram Joshi,Vikram Joshi,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1358,Harsh Bhardwaj,Harsh Bhardwaj,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1384,Vikram Kulkarni,Vikram Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2143,Isha Reddy,Isha Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1635,Satpura Logistics LLP,Satpura Logistics LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2307,Bhaskar Capital Ltd,Bhaskar Capital Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2538,Sundara Infra Ltd,Sundara Infra Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1140,Kuldeep Singh,Kuldeep Singh,C_FP_PEP_COLLISION,0,NONE,none,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1459,Divya Sengupta,Divya Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2546,Kavya Bhatt,Kavya Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2706,Ananya Vaidya,Ananya Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1148,Selvam G,Selvam G,D_TRUE_PEP,1,EDD,none,0,"Sitting MP (Dravida Munnetra Kazhagam) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q64000437
C1123,DHARMENDRA,DHARMENDRA,C_FP_PEP_COLLISION,0,NONE,none,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C2834,Meridian Infra Ltd,Meridian Infra Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2301,Isha Saxena,Isha Saxena,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1393,Konark Capital LLP,Konark Capital LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2639,Nilgiri Ventures LLP,Nilgiri Ventures LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1458,Priya Reddy,Priya Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1210,Babar Reddy,babar reddy,F_FP_UAPA_ALIAS,0,NONE,case,1,Matches the bare UAPA alias 'Babar'. Single-token / common-name aliases must never trigger alone.,
C1839,Zenith Exports India Pvt Ltd,Zenith Exports India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1353,Preeti Nair,Preeti Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
